msa,AGEGROUP,MET2013,NEWHR,PUMA,age_dummy,YEAR,NEWHH_,NEWHH__se,HH,HH_se,NEWHH,NEWHH_se,MISSINGHH,MISSINGHH_se
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,816,TRUE,2005,3191.933615281201,536.849447082592,2538,705.2156008126885,3191.933615281201,536.849447082592,653.9336152812011,886.3048981374784
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,817,TRUE,2005,2033.214737844499,378.9670084347076,2067,559.8116720184404,2067,559.8116720184404,0,791.6932589432373
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,818,TRUE,2005,4566.07361079991,874.2322683255038,4886,1294.718674886414,4886,1294.718674886414,0,1831.0087094820885
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,819,TRUE,2005,4148.991754425274,532.5159808850543,4219,784.9370676584384,4219,784.9370676584384,0,1110.0686466919312
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,820,TRUE,2005,2902.0166479946224,429.93679208636394,2688,631.2399640539488,2902.0166479946224,429.93679208636394,214.01664799462242,763.7470375774586
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,821,TRUE,2005,5032.977531929196,685.8892126410575,4843,981.8029682966937,5032.977531929196,685.8892126410575,189.97753192919572,1197.6564952329063
"Denver-Aurora-Lakewood, CO","[25,30)",19740,0.47449585480618417,822,TRUE,2005,4835.112760475016,657.9355157076933,4222,887.8380399227249,4835.112760475016,657.9355157076933,613.1127604750163,1105.0500115213674
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,801,TRUE,2005,3741.775324826565,680.5140098362318,3483,746.6176448783725,3741.775324826565,680.5140098362318,258.7753248265649,1010.2164249442367
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,804,TRUE,2005,4678.674790796719,596.0015882874135,4881,872.9562831126835,4881,872.9562831126835,0,1234.5466149367642
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,805,TRUE,2005,4621.508043720574,639.290246224167,5019,978.9674621864524,5019,978.9674621864524,0,1384.469062146051
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,806,TRUE,2005,5873.883262073899,930.9706260036032,5723,1453.842595182429,5873.883262073899,930.9706260036032,150.88326207389855,1726.3732499226003
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,807,TRUE,2005,5097.368280956262,757.8709013530057,5159,1163.9437178057237,5159,1163.9437178057237,0,1646.064991559817
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,808,TRUE,2005,6543.4752532898565,701.0115826352802,6458,967.1005597554483,6543.4752532898565,701.0115826352802,85.47525328985648,1194.445784315103
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,809,TRUE,2005,3980.499426042689,593.0629878906743,3655,690.9931528635834,3980.499426042689,593.0629878906743,325.4994260426888,910.6015840696575
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,810,TRUE,2005,5026.968490575455,643.5669313489212,4848,898.0309576485129,5026.968490575455,643.5669313489212,178.96849057545478,1104.824871199491
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,811,TRUE,2005,3116.117037382089,461.9713310903049,3195,659.5824264367934,3195,659.5824264367934,0,932.7904129698676
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,812,TRUE,2005,7266.528739456653,946.8204450740138,8172,1450.6842673115482,8172,1450.6842673115482,0,2051.5773655532676
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,813,TRUE,2005,5763.784341779101,745.2503452161884,7426,1155.5598641013446,7426,1155.5598641013446,0,1634.2084319461321
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,814,TRUE,2005,6044.3248598379605,717.2948100370503,7082,1057.1537962676903,7082,1057.1537962676903,0,1495.0412361959714
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,815,TRUE,2005,6617.58029579597,915.7201763405196,7913,1461.145059568912,7913,1461.145059568912,0,2066.371159836799
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,816,TRUE,2005,5645.216273769319,865.7275661049883,4874,1001.4261719179935,5645.216273769319,865.7275661049883,771.2162737693188,1323.7592668292803
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,817,TRUE,2005,2875.275649237219,536.1864863878319,2545,680.2047632659969,2875.275649237219,536.1864863878319,330.2756492372191,866.1261271631745
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,818,TRUE,2005,3321.493869470462,554.5777747834367,3390,771.8844519100711,3390,771.8844519100711,0,1091.6094604761456
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,819,TRUE,2005,4220.282170723186,674.8719557507951,3563,719.4281158956804,4220.282170723186,674.8719557507951,657.282170723186,986.4223084460893
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,820,TRUE,2005,3927.567252824036,538.2007373982206,4948,864.805803631195,4948,864.805803631195,0,1223.0200963141995
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,821,TRUE,2005,6400.029063867308,910.2554152108885,5933,1057.4779396888848,6400.029063867308,910.2554152108885,467.02906386730774,1395.2865346764427
"Denver-Aurora-Lakewood, CO","[30,35)",19740,0.5293217321865278,822,TRUE,2005,6845.188640636177,779.5658284684009,6598,1017.477275928807,6845.188640636177,779.5658284684009,247.1886406361773,1281.7889404840134
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,801,TRUE,2005,4750.658785097612,696.8962065210404,4632,1073.4167532582046,4750.658785097612,696.8962065210404,118.65878509761205,1279.7999253159855
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,804,TRUE,2005,5430.494438827098,650.5814706452167,4742,855.3818048998927,5430.494438827098,650.5814706452167,688.4944388270978,1074.6786878414828
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,805,TRUE,2005,5285.790464338493,724.5260403550316,5854,1149.7213625899444,5854,1149.7213625899444,0,1625.9515439247741
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,806,TRUE,2005,5948.152430582562,707.2951629410848,5782,1000.8308751819669,5948.152430582562,707.2951629410848,166.15243058256237,1225.532083724191
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,807,TRUE,2005,5679.494485494283,796.6964070343922,5374,999.5724752036637,5679.494485494283,796.6964070343922,305.49448549428325,1278.2293605477419
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,808,TRUE,2005,7057.185533172591,852.9338905193745,7042,1205.973346473407,7057.185533172591,852.9338905193745,15.185533172591022,1477.1147328494103
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,809,TRUE,2005,3929.941526016956,568.7261284914928,4680,839.2985846291016,4680,839.2985846291016,0,1186.9474412630184
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,810,TRUE,2005,4235.731057011744,885.2797533348153,5186,1510.8573889296133,5186,1510.8573889296133,0,2136.6750102358615
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,811,TRUE,2005,4070.8231313681263,543.9060195729521,3435,635.5405423631635,4070.8231313681263,543.9060195729521,635.8231313681263,836.5079432467791
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,812,TRUE,2005,8154.205475616396,1201.554048207997,8511,1489.2775460777598,8511,1489.2775460777598,0,2106.15650380089
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,813,TRUE,2005,3369.6914210157893,539.2469099344725,4136,818.7853335447609,4136,818.7853335447609,0,1157.9373233711792
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,814,TRUE,2005,4037.513914599051,650.5967327405401,4144,873.9107561540343,4144,873.9107561540343,0,1235.896443656762
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,815,TRUE,2005,6046.44192268803,723.2692698792226,7449,1112.5475543661448,7449,1112.5475543661448,0,1573.3798401696201
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,816,TRUE,2005,5042.2509450105,821.4617498148712,4860,944.4315370907382,5042.2509450105,821.4617498148712,182.2509450104999,1251.6989792519944
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,817,TRUE,2005,4404.461351792798,699.4724784856078,3442,698.1873310963912,4404.461351792798,699.4724784856078,962.4613517927983,988.2951469385554
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,818,TRUE,2005,2941.5860776230847,473.98879818838526,3007,680.9397139218472,3007,680.9397139218472,0,962.9941785867318
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,819,TRUE,2005,4684.040351559462,554.1550183065638,5102,810.8745527900229,5102,810.8745527900229,0,1146.7497899388686
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,820,TRUE,2005,3066.6321536905966,390.1579583146574,2881,498.4800100918875,3066.6321536905966,390.1579583146574,185.63215369059662,633.0130748234749
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,821,TRUE,2005,5953.066905187836,746.5557506083479,6661,1184.6116957262275,6661,1184.6116957262275,0,1675.293926241821
"Denver-Aurora-Lakewood, CO","[35,40)",19740,0.5460527339192658,822,TRUE,2005,8303.823924710276,1023.7683884056207,9080,1510.3154733459837,9080,1510.3154733459837,0,2135.908625867831
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,801,TRUE,2005,5101.289839276668,626.6877143582334,4810,813.025465457821,5101.289839276668,626.6877143582334,291.2898392766683,1026.522234932324
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,804,TRUE,2005,5319.235466588889,577.0233260809899,5083,757.7934627459698,5319.235466588889,577.0233260809899,236.2354665888888,952.4740684250128
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,805,TRUE,2005,5482.694687073054,716.29847598763115,5413,907.4729725507271,5482.694687073054,716.29847598763115,69.69468707305441,1156.110160240907
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,806,TRUE,2005,5661.47820947761,645.8297104560064,6352,929.2735845387862,6352,929.2735845387862,0,1314.1913064098123
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,807,TRUE,2005,4889.01987934237,614.5025060102263,5352,869.1219499960541,5352,869.1219499960541,0,1229.1240490405708
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,808,TRUE,2005,8337.55537816803,749.327427672186,8289,939.6784347042037,8337.55537816803,749.327427672186,48.555378168030074,1201.868193484609
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,809,TRUE,2005,5141.587077659917,722.50549353131,4554,888.0626009065096,5141.587077659917,722.50549353131,587.5870776599168,1144.8446930967345
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,810,TRUE,2005,5813.018528468139,1087.914545952319,5932,1371.3859381368743,5932,1371.3859381368743,0,1939.4325929609179
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,811,TRUE,2005,4868.587476781849,558.4650942038818,4726,725.0578254131646,4868.587476781849,558.4650942038818,142.58747678184864,915.2005854658407
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,812,TRUE,2005,5178.478915616412,984.6429485289524,4390,969.5990364342202,5178.478915616412,984.6429485289524,788.4789156164125,1381.898703791981
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,813,TRUE,2005,3186.887232703437,529.1310754134165,3739,777.7974214294827,3739,777.7974214294827,0,1099.9716621643963
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,814,TRUE,2005,4224.966796125447,777.3784321216608,6219,1309.0581002300705,6219,1309.0581002300705,0,1851.2877192797241
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,815,TRUE,2005,5950.937245751654,686.3437217401151,6454,974.5526805074346,6454,974.5526805074346,0,1378.2256180206678
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,816,TRUE,2005,5058.154767204458,806.262601893318,5051,1172.301720659566,5058.154767204458,806.262601893318,7.1547672044580395,1422.7967906462125
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,817,TRUE,2005,5953.775079440615,656.7303291549142,5813,884.1022956775787,5953.775079440615,656.7303291549142,140.77507944061472,1101.3317367870077
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,818,TRUE,2005,3769.778272416069,715.215021678095,4123,1094.5502266132048,4123,1094.5502266132048,0,1547.927775174939
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,819,TRUE,2005,7284.15151282563,922.967875615153,6541,1110.3772076783507,7284.15151282563,922.967875615153,743.1515128256297,1443.886159899429
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,820,TRUE,2005,4996.857559522896,601.668075083557,5984,912.0445128473389,5984,912.0445128473389,0,1289.8257195566691
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,821,TRUE,2005,6828.962989116251,695.5668380828174,7525,993.4958137945339,7525,993.4958137945339,0,1405.015254029125
"Denver-Aurora-Lakewood, CO","[40,45)",19740,0.5675667377922416,822,TRUE,2005,8170.123190519319,847.6437512089828,7362,898.885805880878,8170.123190519319,847.6437512089828,808.123190519319,1235.514314355666
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,801,FALSE,2005,6268.150986618546,607.4405389001564,5851,800.983279952825,5851,800.983279952825,0,1132.7614177433707
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,804,FALSE,2005,5634.21365798786,630.198997078095,5647,864.5804762608492,5647,864.5804762608492,0,1222.7014352910828
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,805,FALSE,2005,4512.9038984321905,516.6276019327439,4341,639.15807118662,4341,639.15807118662,0,903.9060127723461
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,806,FALSE,2005,5217.474912704178,601.8313414753742,4949,779.2565764522573,4949,779.2565764522573,0,1102.0352189872087
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,807,FALSE,2005,3985.505712310468,545.8598071065547,3692,698.4059444592334,3692,698.4059444592334,0,987.6951586962384
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,808,FALSE,2005,7307.643393639708,706.5017441796724,6898,915.8558329761594,6898,915.8558329761594,0,1295.2157401733928
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,809,FALSE,2005,4092.633468866443,546.773629379939,4264,754.8005775232174,4264,754.8005775232174,0,1067.4492136203787
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,810,FALSE,2005,3993.157694921609,517.8366456672424,4166,658.394166931825,4166,658.394166931825,0,931.1099602623225
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,811,FALSE,2005,6518.900570645168,669.6162207108712,6654,881.431961342187,6654,881.431961342187,0,1246.5330340392386
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,812,FALSE,2005,4456.396949919148,708.2019826669085,3993,861.0790804845775,3993,861.0790804845775,0,1217.7497138970434
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,813,FALSE,2005,2698.795405544749,519.8398028378223,3526,831.8252742979142,3526,831.8252742979142,0,1176.3785844368304
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,814,FALSE,2005,3499.8991235265166,565.2549261616169,3848,782.7848084934636,3848,782.7848084934636,0,1107.024892591082
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,815,FALSE,2005,6794.960558693258,761.693686032997,7394,1067.5779337587262,7394,1067.5779337587262,0,1509.7831928118362
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,816,FALSE,2005,4914.33867849359,1045.9708471659164,5643,1671.1997948821852,5643,1671.1997948821852,0,2363.433415357521
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,817,FALSE,2005,5793.7280647278,744.2679089166936,6428,1136.3545235492074,6428,1136.3545235492074,0,1607.0479788673058
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,818,FALSE,2005,4462.8717044362675,624.566730780343,4507,781.1117393049126,4507,781.1117393049126,0,1104.6588154538447
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,819,FALSE,2005,7750.281156991868,969.8353199085834,8311,1325.3779049590462,8311,1325.3779049590462,0,1874.367408462722
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,820,FALSE,2005,3968.4359049471536,482.98660243709907,3189,534.4984264876737,3189,534.4984264876737,0,755.8949238059469
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,821,FALSE,2005,6375.278743174521,774.6092744461228,5290,722.6508286609113,5290,722.6508286609113,0,1021.9826027524165
"Denver-Aurora-Lakewood, CO","[45,50)",19740,0.5886140470108504,822,FALSE,2005,7508.360783670408,721.5876532103744,6625,864.159130496777,6625,864.159130496777,0,1222.1055623970833
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,801,FALSE,2005,8552.982345309943,1072.0575818051232,8730,1246.9299532745872,8730,1246.9299532745872,0,1763.425251250171
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,804,FALSE,2005,5489.697332054826,531.3554003672159,5021,655.3360830523054,5021,655.3360830523054,0,926.7851765650313
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,805,FALSE,2005,3182.547295391731,407.03853786722755,2952,478.9842610015218,2952,478.9842610015218,0,677.3860380716065
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,806,FALSE,2005,5010.832026623047,583.0304474119671,5190,784.9706966765233,5190,784.9706966765233,0,1110.1162053053963
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,807,FALSE,2005,3577.8684640983697,525.9847470841836,3508,652.1474136630159,3508,652.1474136630159,0,922.2757170687742
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,808,FALSE,2005,5658.601782390434,643.1096016044456,5498,763.3104544630877,5498,763.3104544630877,0,1079.4839970028695
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,809,FALSE,2005,4926.077105307688,608.3112628698173,5243,776.7700565003606,5243,776.7700565003606,0,1098.5187487481253
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,810,FALSE,2005,3264.8806475266515,499.2518606983808,3297,623.4192848596506,3297,623.4192848596506,0,881.6480076934538
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,811,FALSE,2005,5513.307631564104,579.2024294832709,5024,746.1263220147268,5024,746.1263220147268,0,1055.181963836782
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,812,FALSE,2005,4898.229059732642,664.4777949031458,5565,928.5891642041418,5565,928.5891642041418,0,1313.2233898901943
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,813,FALSE,2005,2468.1843871622764,391.6749999638952,2762,553.5929432458925,2762,553.5929432458925,0,782.8986483723802
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,814,FALSE,2005,4001.0376783800552,532.3894926532159,4902,798.2822230959353,4902,798.2822230959353,0,1128.9415465036163
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,815,FALSE,2005,4719.032940380168,580.2667658030946,5509,841.001740313124,5509,841.001740313124,0,1189.3560671301955
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,816,FALSE,2005,4643.358903491455,755.065081150807,3692,718.7791661155596,3692,718.7791661155596,0,1016.5072450718483
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,817,FALSE,2005,4763.226577923177,585.3637175461856,4876,770.2357228502893,4876,770.2357228502893,0,1089.2778054791236
"Denver-Aurora-Lakewood, CO","[50,55)",19740,0.6053922951097073,818,FALSE,2005,3777.0425291894635,518.748946276315,3669,675.2931566647926,3669,675.2931566647926,0,955.008740733089
